,Open
2023-01-25 13:30:00,4000.5400390625
2023-01-25 14:30:00,4006.0400390625
2023-01-25 15:30:00,4012.409912109375
2023-01-26 09:30:00,4036.080078125
2023-01-26 10:30:00,4039.389892578125
2023-01-26 11:30:00,4022.780029296875
2023-01-26 12:30:00,4035.8798828125
2023-01-26 13:30:00,4035.72998046875
2023-01-26 14:30:00,4043.219970703125
2023-01-26 15:30:00,4051.840087890625
2023-01-27 09:30:00,4053.719970703125
2023-01-27 10:30:00,4069.389892578125
2023-01-27 11:30:00,4062.3701171875
2023-01-27 12:30:00,4072.60009765625
2023-01-27 13:30:00,4073.340087890625
2023-01-27 14:30:00,4083.159912109375
2023-01-27 15:30:00,4088.8701171875
2023-01-30 09:30:00,4049.27001953125
2023-01-30 10:30:00,4050.85009765625
2023-01-30 11:30:00,4045.070068359375
2023-01-30 12:30:00,4040.989990234375
2023-01-30 13:30:00,4038.719970703125
2023-01-30 14:30:00,4027.159912109375
2023-01-30 15:30:00,4019.2099609375
2023-01-31 09:30:00,4020.85009765625
2023-01-31 10:30:00,4038.9599609375
2023-01-31 11:30:00,4043.8701171875
2023-01-31 12:30:00,4046.530029296875
2023-01-31 13:30:00,4049.1298828125
2023-01-31 14:30:00,4055.409912109375
2023-01-31 15:30:00,4049.77001953125
2023-02-01 09:30:00,4066.10009765625
2023-02-01 10:30:00,4068.510009765625
2023-02-01 11:30:00,4064.719970703125
2023-02-01 12:30:00,4054.85009765625
2023-02-01 13:30:00,4057.8701171875
2023-02-01 14:30:00,4059.419921875
2023-02-01 15:30:00,4125.2900390625
2023-02-02 09:30:00,4158.68017578125
2023-02-02 10:30:00,4159.10986328125
2023-02-02 11:30:00,4177.83984375
2023-02-02 12:30:00,4177.240234375
2023-02-02 13:30:00,4179.22021484375
2023-02-02 14:30:00,4168.31005859375
2023-02-02 15:30:00,4164.75
2023-02-03 09:30:00,4136.68994140625
2023-02-03 10:30:00,4162.990234375
2023-02-03 11:30:00,4176.35986328125
2023-02-03 12:30:00,4174.3798828125
2023-02-03 13:30:00,4142.4501953125
2023-02-03 14:30:00,4137.43017578125
2023-02-03 15:30:00,4136.14013671875
2023-02-06 09:30:00,4119.56982421875
2023-02-06 10:30:00,4099.72021484375
2023-02-06 11:30:00,4122.080078125
2023-02-06 12:30:00,4108.33984375
2023-02-06 13:30:00,4109.31005859375
2023-02-06 14:30:00,4115.85009765625
2023-02-06 15:30:00,4103.7001953125
2023-02-07 09:30:00,4105.35009765625
2023-02-07 10:30:00,4097.77978515625
2023-02-07 11:30:00,4110.10986328125
2023-02-07 12:30:00,4110.39013671875
2023-02-07 13:30:00,4110.2900390625
2023-02-07 14:30:00,4132.89990234375
2023-02-07 15:30:00,4158.60986328125
2023-02-08 09:30:00,4153.47021484375
2023-02-08 10:30:00,4145.81005859375
2023-02-08 11:30:00,4119.68994140625
2023-02-08 12:30:00,4128.85986328125
2023-02-08 13:30:00,4128.93017578125
2023-02-08 14:30:00,4123.93017578125
2023-02-08 15:30:00,4117.35986328125
2023-02-09 09:30:00,4144.25
2023-02-09 10:30:00,4134.39990234375
2023-02-09 11:30:00,4126.68017578125
2023-02-09 12:30:00,4124.759765625
2023-02-09 13:30:00,4109.43017578125
2023-02-09 14:30:00,4094.39990234375
2023-02-09 15:30:00,4079.2099609375
2023-02-10 09:30:00,4068.919921875
2023-02-10 10:30:00,4085.60009765625
2023-02-10 11:30:00,4079.139892578125
2023-02-10 12:30:00,4068.56005859375
2023-02-10 13:30:00,4085.889892578125
2023-02-10 14:30:00,4074.77001953125
2023-02-10 15:30:00,4081.389892578125
2023-02-13 09:30:00,4096.6201171875
2023-02-13 10:30:00,4118.7001953125
2023-02-13 11:30:00,4126.1298828125
2023-02-13 12:30:00,4131.35986328125
2023-02-13 13:30:00,4133.52001953125
2023-02-13 14:30:00,4128.25
2023-02-13 15:30:00,4129.2998046875
2023-02-14 09:30:00,4126.7001953125
2023-02-14 10:30:00,4143.35009765625
2023-02-14 11:30:00,4108.56005859375
2023-02-14 12:30:00,4114.47021484375
2023-02-14 13:30:00,4134.47021484375
2023-02-14 14:30:00,4134.2998046875
2023-02-14 15:30:00,4140.31982421875
2023-02-15 09:30:00,4119.5
2023-02-15 10:30:00,4117.169921875
2023-02-15 11:30:00,4129.31982421875
2023-02-15 12:30:00,4118.2099609375
2023-02-15 13:30:00,4131.64990234375
2023-02-15 14:30:00,4140.2099609375
2023-02-15 15:30:00,4136.31005859375
2023-02-16 09:30:00,4114.75
2023-02-16 10:30:00,4112.89990234375
2023-02-16 11:30:00,4121.81982421875
2023-02-16 12:30:00,4127.169921875
2023-02-16 13:30:00,4122.52001953125
2023-02-16 14:30:00,4133.0
2023-02-16 15:30:00,4101.33984375
2023-02-17 09:30:00,4077.389892578125
2023-02-17 10:30:00,4066.389892578125
2023-02-17 11:30:00,4051.409912109375
2023-02-17 12:30:00,4061.75
2023-02-17 13:30:00,4053.6201171875
2023-02-17 14:30:00,4067.659912109375
2023-02-17 15:30:00,4072.2900390625
2023-02-21 09:30:00,4052.35009765625
2023-02-21 10:30:00,4023.860107421875
2023-02-21 11:30:00,4014.4599609375
2023-02-21 12:30:00,4009.610107421875
2023-02-21 13:30:00,4007.050048828125
2023-02-21 14:30:00,3999.60009765625
2023-02-21 15:30:00,4002.239990234375
2023-02-22 09:30:00,4001.830078125
2023-02-22 10:30:00,3991.7099609375
2023-02-22 11:30:00,3996.830078125
2023-02-22 12:30:00,4005.489990234375
2023-02-22 13:30:00,4014.7099609375
2023-02-22 14:30:00,3999.139892578125
2023-02-22 15:30:00,3982.56005859375
2023-02-23 09:30:00,4018.60009765625
2023-02-23 10:30:00,4016.719970703125
2023-02-23 11:30:00,3986.080078125
2023-02-23 12:30:00,3974.800048828125
2023-02-23 13:30:00,3982.570068359375
2023-02-23 14:30:00,4005.030029296875
2023-02-23 15:30:00,4020.22998046875
2023-02-24 09:30:00,3973.239990234375
2023-02-24 10:30:00,3948.919921875
2023-02-24 11:30:00,3959.840087890625
2023-02-24 12:30:00,3961.6298828125
2023-02-24 13:30:00,3957.469970703125
2023-02-24 14:30:00,3964.02001953125
2023-02-24 15:30:00,3970.340087890625
2023-02-27 09:30:00,3992.360107421875
2023-02-27 10:30:00,4012.7900390625
2023-02-27 11:30:00,3989.679931640625
2023-02-27 12:30:00,3987.159912109375
2023-02-27 13:30:00,3993.31005859375
2023-02-27 14:30:00,3992.27001953125
2023-02-27 15:30:00,3981.860107421875
2023-02-28 09:30:00,3977.18994140625
2023-02-28 10:30:00,3976.85009765625
2023-02-28 11:30:00,3984.39990234375
2023-02-28 12:30:00,3988.530029296875
2023-02-28 13:30:00,3995.429931640625
2023-02-28 14:30:00,3988.419921875
2023-02-28 15:30:00,3976.2099609375
2023-03-01 09:30:00,3963.340087890625
2023-03-01 10:30:00,3951.679931640625
2023-03-01 11:30:00,3948.699951171875
2023-03-01 12:30:00,3962.590087890625
2023-03-01 13:30:00,3954.300048828125
2023-03-01 14:30:00,3945.659912109375
2023-03-01 15:30:00,3946.68994140625
2023-03-02 09:30:00,3938.679931640625
2023-03-02 10:30:00,3944.080078125
2023-03-02 11:30:00,3941.3798828125
2023-03-02 12:30:00,3943.5400390625
2023-03-02 13:30:00,3944.949951171875
2023-03-02 14:30:00,3973.75
2023-03-02 15:30:00,3978.659912109375
2023-03-03 09:30:00,3998.02001953125
2023-03-03 10:30:00,4017.3701171875
2023-03-03 11:30:00,4016.239990234375
2023-03-03 12:30:00,4025.919921875
2023-03-03 13:30:00,4033.699951171875
2023-03-03 14:30:00,4041.239990234375
2023-03-03 15:30:00,4044.080078125
2023-03-06 09:30:00,4055.14990234375
2023-03-06 10:30:00,4070.919921875
2023-03-06 11:30:00,4069.02001953125
2023-03-06 12:30:00,4072.300048828125
2023-03-06 13:30:00,4060.18994140625
2023-03-06 14:30:00,4053.550048828125
2023-03-06 15:30:00,4045.159912109375
2023-03-07 09:30:00,4045.8798828125
2023-03-07 10:30:00,4020.85009765625
2023-03-07 11:30:00,4005.090087890625
2023-03-07 12:30:00,4014.89990234375
2023-03-07 13:30:00,3999.179931640625
2023-03-07 14:30:00,3986.780029296875
2023-03-07 15:30:00,3986.280029296875
2023-03-08 09:30:00,3987.550048828125
2023-03-08 10:30:00,3990.18994140625
2023-03-08 11:30:00,3989.260009765625
2023-03-08 12:30:00,3983.419921875
2023-03-08 13:30:00,3971.68994140625
2023-03-08 14:30:00,3981.429931640625
2023-03-08 15:30:00,3975.47998046875
2023-03-09 09:30:00,3998.659912109375
2023-03-09 10:30:00,4003.469970703125
2023-03-09 11:30:00,3995.510009765625
2023-03-09 12:30:00,3994.699951171875
2023-03-09 13:30:00,3967.510009765625
2023-03-09 14:30:00,3950.14990234375
2023-03-09 15:30:00,3917.449951171875
2023-03-10 09:30:00,3912.77001953125
2023-03-10 10:30:00,3891.300048828125
2023-03-10 11:30:00,3926.27001953125
2023-03-10 12:30:00,3891.64990234375
2023-03-10 13:30:00,3861.8701171875
2023-03-10 14:30:00,3856.60009765625
2023-03-10 15:30:00,3870.0400390625
2023-03-13 09:30:00,3835.1201171875
2023-03-13 10:30:00,3842.909912109375
2023-03-13 11:30:00,3899.72998046875
2023-03-13 12:30:00,3881.840087890625
2023-03-13 13:30:00,3866.8798828125
2023-03-13 14:30:00,3887.699951171875
2023-03-13 15:30:00,3862.68994140625
2023-03-14 09:30:00,3894.010009765625
2023-03-14 10:30:00,3925.35009765625
2023-03-14 11:30:00,3934.06005859375
2023-03-14 12:30:00,3919.419921875
2023-03-14 13:30:00,3899.449951171875
2023-03-14 14:30:00,3896.449951171875
2023-03-14 15:30:00,3884.77001953125
2023-03-15 09:30:00,3876.739990234375
2023-03-15 10:30:00,3861.050048828125
2023-03-15 11:30:00,3863.77001953125
2023-03-15 12:30:00,3849.4599609375
2023-03-15 13:30:00,3864.81005859375
2023-03-15 14:30:00,3885.14990234375
2023-03-15 15:30:00,3888.3701171875
2023-03-16 09:30:00,3878.929931640625
2023-03-16 10:30:00,3878.679931640625
2023-03-16 11:30:00,3930.590087890625
2023-03-16 12:30:00,3938.419921875
2023-03-16 13:30:00,3951.97998046875
2023-03-16 14:30:00,3947.5
2023-03-16 15:30:00,3960.449951171875
2023-03-17 09:30:00,3958.68994140625
2023-03-17 10:30:00,3927.1201171875
2023-03-17 11:30:00,3910.93994140625
2023-03-17 12:30:00,3922.39990234375
2023-03-17 13:30:00,3924.389892578125
2023-03-17 14:30:00,3906.260009765625
2023-03-17 15:30:00,3922.780029296875
2023-03-20 09:30:00,3917.469970703125
2023-03-20 10:30:00,3939.070068359375
2023-03-20 11:30:00,3955.8701171875
2023-03-20 12:30:00,3932.9599609375
2023-03-20 13:30:00,3948.659912109375
2023-03-20 14:30:00,3945.2099609375
2023-03-20 15:30:00,3945.2099609375
2023-03-21 09:30:00,3975.889892578125
2023-03-21 10:30:00,3979.639892578125
2023-03-21 11:30:00,3984.389892578125
2023-03-21 12:30:00,3980.60009765625
2023-03-21 13:30:00,3984.77001953125
2023-03-21 14:30:00,3985.81005859375
2023-03-21 15:30:00,3997.6201171875
2023-03-22 09:30:00,4002.0400390625
2023-03-22 10:30:00,4012.8798828125
2023-03-22 11:30:00,4003.860107421875
2023-03-22 12:30:00,3997.739990234375
2023-03-22 13:30:00,3997.169921875
2023-03-22 14:30:00,4014.4599609375
2023-03-22 15:30:00,4004.5400390625
2023-03-23 09:30:00,3959.2099609375
2023-03-23 10:30:00,3982.06005859375
2023-03-23 11:30:00,3994.35009765625
2023-03-23 12:30:00,3991.280029296875
2023-03-23 13:30:00,3967.8701171875
2023-03-23 14:30:00,3943.219970703125
2023-03-23 15:30:00,3933.10009765625
2023-03-24 09:30:00,3939.2099609375
2023-03-24 10:30:00,3938.7900390625
2023-03-24 11:30:00,3922.719970703125
2023-03-24 12:30:00,3937.820068359375
2023-03-24 13:30:00,3950.47998046875
2023-03-24 14:30:00,3956.179931640625
2023-03-24 15:30:00,3969.31005859375
2023-03-27 09:30:00,3982.929931640625
2023-03-27 10:30:00,3986.219970703125
2023-03-27 11:30:00,3980.669921875
2023-03-27 12:30:00,3982.4599609375
2023-03-27 13:30:00,3984.669921875
2023-03-27 14:30:00,3988.780029296875
2023-03-27 15:30:00,3991.419921875
2023-03-28 09:30:00,3974.1298828125
2023-03-28 10:30:00,3972.9599609375
2023-03-28 11:30:00,3972.320068359375
2023-03-28 12:30:00,3968.85009765625
2023-03-28 13:30:00,3963.639892578125
2023-03-28 14:30:00,3957.639892578125
2023-03-28 15:30:00,3961.06005859375
2023-03-29 09:30:00,3999.530029296875
2023-03-29 10:30:00,4009.340087890625
2023-03-29 11:30:00,4007.93994140625
2023-03-29 12:30:00,4013.8701171875
2023-03-29 13:30:00,4018.56005859375
2023-03-29 14:30:00,4013.2099609375
2023-03-29 15:30:00,4027.14990234375
2023-03-30 09:30:00,4046.739990234375
2023-03-30 10:30:00,4052.969970703125
2023-03-30 11:30:00,4049.2099609375
2023-03-30 12:30:00,4042.43994140625
2023-03-30 13:30:00,4038.68994140625
2023-03-30 14:30:00,4045.4599609375
2023-03-30 15:30:00,4049.070068359375
2023-03-31 09:30:00,4056.179931640625
2023-03-31 10:30:00,4071.06005859375
2023-03-31 11:30:00,4081.580078125
2023-03-31 12:30:00,4090.2900390625
2023-03-31 13:30:00,4084.530029296875
2023-03-31 14:30:00,4086.300048828125
2023-03-31 15:30:00,4103.9599609375
2023-04-03 09:30:00,4102.2001953125
2023-04-03 10:30:00,4126.2001953125
2023-04-03 11:30:00,4104.990234375
2023-04-03 12:30:00,4110.93994140625
2023-04-03 13:30:00,4106.740234375
2023-04-03 14:30:00,4110.31982421875
2023-04-03 15:30:00,4122.64990234375
2023-04-04 09:30:00,4128.02978515625
2023-04-04 10:30:00,4118.580078125
2023-04-04 11:30:00,4103.02978515625
2023-04-04 12:30:00,4096.89990234375
2023-04-04 13:30:00,4104.009765625
2023-04-04 14:30:00,4093.739990234375
2023-04-04 15:30:00,4092.0
2023-04-05 09:30:00,4094.5
2023-04-05 10:30:00,4086.260009765625
2023-04-05 11:30:00,4079.1298828125
2023-04-05 12:30:00,4075.18994140625
2023-04-05 13:30:00,4082.25
2023-04-05 14:30:00,4084.39990234375
2023-04-05 15:30:00,4085.590087890625
2023-04-06 09:30:00,4081.14990234375
2023-04-06 10:30:00,4080.840087890625
2023-04-06 11:30:00,4084.530029296875
2023-04-06 12:30:00,4097.43017578125
2023-04-06 13:30:00,4102.52978515625
2023-04-06 14:30:00,4105.490234375
2023-04-06 15:30:00,4101.3701171875
2023-04-10 09:30:00,4085.199951171875
2023-04-10 10:30:00,4077.239990234375
2023-04-10 11:30:00,4086.43994140625
2023-04-10 12:30:00,4081.6298828125
2023-04-10 13:30:00,4099.39013671875
2023-04-10 14:30:00,4100.22998046875
2023-04-10 15:30:00,4100.14013671875
2023-04-11 09:30:00,4110.2900390625
2023-04-11 10:30:00,4112.83984375
2023-04-11 11:30:00,4111.08984375
2023-04-11 12:30:00,4115.52978515625
2023-04-11 13:30:00,4117.5
2023-04-11 14:30:00,4122.0498046875
2023-04-11 15:30:00,4122.2998046875
2023-04-12 09:30:00,4121.72021484375
2023-04-12 10:30:00,4128.6298828125
2023-04-12 11:30:00,4108.240234375
2023-04-12 12:30:00,4118.06982421875
2023-04-12 13:30:00,4124.41015625
2023-04-12 14:30:00,4108.77001953125
2023-04-12 15:30:00,4088.419921875
2023-04-13 09:30:00,4100.0400390625
2023-04-13 10:30:00,4119.490234375
2023-04-13 11:30:00,4119.97021484375
2023-04-13 12:30:00,4126.169921875
2023-04-13 13:30:00,4131.240234375
2023-04-13 14:30:00,4143.3798828125
2023-04-13 15:30:00,4148.02978515625
2023-04-14 09:30:00,4140.10986328125
2023-04-14 10:30:00,4135.2900390625
2023-04-14 11:30:00,4127.97998046875
2023-04-14 12:30:00,4123.5
2023-04-14 13:30:00,4118.509765625
2023-04-14 14:30:00,4130.77978515625
2023-04-14 15:30:00,4130.10009765625
2023-04-17 09:30:00,4137.169921875
2023-04-17 10:30:00,4139.52001953125
2023-04-17 11:30:00,4133.3798828125
2023-04-17 12:30:00,4129.06982421875
2023-04-17 13:30:00,4131.77001953125
2023-04-17 14:30:00,4128.52001953125
2023-04-17 15:30:00,4147.10009765625
2023-04-18 09:30:00,4164.259765625
2023-04-18 10:30:00,4147.0498046875
2023-04-18 11:30:00,4146.89990234375
2023-04-18 12:30:00,4153.68994140625
2023-04-18 13:30:00,4148.89013671875
2023-04-18 14:30:00,4155.06005859375
2023-04-18 15:30:00,4153.02001953125
2023-04-19 09:30:00,4139.330078125
2023-04-19 10:30:00,4142.4599609375
2023-04-19 11:30:00,4145.1201171875
2023-04-19 12:30:00,4151.10009765625
2023-04-19 13:30:00,4154.77978515625
2023-04-19 14:30:00,4157.5400390625
2023-04-19 15:30:00,4157.330078125
2023-04-20 09:30:00,4130.47998046875
2023-04-20 10:30:00,4134.27001953125
2023-04-20 11:30:00,4133.72021484375
2023-04-20 12:30:00,4138.06005859375
2023-04-20 13:30:00,4147.06005859375
2023-04-20 14:30:00,4135.77978515625
2023-04-20 15:30:00,4115.14013671875
2023-04-21 09:30:00,4132.14013671875
2023-04-21 10:30:00,4132.47021484375
2023-04-21 11:30:00,4124.64013671875
2023-04-21 12:30:00,4126.18994140625
2023-04-21 13:30:00,4126.7900390625
2023-04-21 14:30:00,4134.75
2023-04-21 15:30:00,4129.740234375
2023-04-24 09:30:00,4132.06982421875
2023-04-24 10:30:00,4141.39013671875
2023-04-24 11:30:00,4123.6201171875
2023-04-24 12:30:00,4125.9501953125
2023-04-24 13:30:00,4129.10986328125
2023-04-24 14:30:00,4131.740234375
2023-04-24 15:30:00,4134.47021484375
2023-04-25 09:30:00,4126.43017578125
2023-04-25 10:30:00,4107.58984375
2023-04-25 11:30:00,4107.27978515625
2023-04-25 12:30:00,4099.9599609375
2023-04-25 13:30:00,4086.39990234375
2023-04-25 14:30:00,4082.909912109375
2023-04-25 15:30:00,4080.2099609375
2023-04-26 09:30:00,4087.780029296875
2023-04-26 10:30:00,4065.090087890625
2023-04-26 11:30:00,4083.010009765625
2023-04-26 12:30:00,4082.550048828125
2023-04-26 13:30:00,4073.77001953125
2023-04-26 14:30:00,4064.110107421875
2023-04-26 15:30:00,4054.10009765625
2023-04-27 09:30:00,4075.2900390625
2023-04-27 10:30:00,4093.10009765625
2023-04-27 11:30:00,4099.27978515625
2023-04-27 12:30:00,4106.419921875
2023-04-27 13:30:00,4112.169921875
2023-04-27 14:30:00,4128.3701171875
2023-04-27 15:30:00,4134.7001953125
2023-04-28 09:30:00,4129.6298828125
2023-04-28 10:30:00,4158.240234375
2023-04-28 11:30:00,4148.7099609375
2023-04-28 12:30:00,4160.35986328125
2023-04-28 13:30:00,4165.64013671875
2023-04-28 14:30:00,4158.6201171875
2023-04-28 15:30:00,4160.33984375
2023-05-01 09:30:00,4166.7900390625
2023-05-01 10:30:00,4171.33984375
2023-05-01 11:30:00,4169.85009765625
2023-05-01 12:30:00,4179.52001953125
2023-05-01 13:30:00,4179.6298828125
2023-05-01 14:30:00,4176.64013671875
2023-05-01 15:30:00,4168.97021484375
2023-05-02 09:30:00,4164.10009765625
2023-05-02 10:30:00,4118.97021484375
2023-05-02 11:30:00,4095.3798828125
2023-05-02 12:30:00,4104.06005859375
2023-05-02 13:30:00,4113.83984375
2023-05-02 14:30:00,4113.27978515625
2023-05-02 15:30:00,4124.5
2023-05-03 09:30:00,4122.25
2023-05-03 10:30:00,4125.10986328125
2023-05-03 11:30:00,4117.31005859375
2023-05-03 12:30:00,4128.27978515625
2023-05-03 13:30:00,4135.06982421875
2023-05-03 14:30:00,4136.83984375
2023-05-03 15:30:00,4099.490234375
2023-05-04 09:30:00,4082.550048828125
2023-05-04 10:30:00,4050.679931640625
2023-05-04 11:30:00,4062.7099609375
2023-05-04 12:30:00,4064.35009765625
2023-05-04 13:30:00,4075.1298828125
2023-05-04 14:30:00,4062.300048828125
2023-05-04 15:30:00,4063.179931640625
2023-05-05 09:30:00,4084.72998046875
2023-05-05 10:30:00,4118.14013671875
2023-05-05 11:30:00,4123.33984375
2023-05-05 12:30:00,4118.009765625
2023-05-05 13:30:00,4124.990234375
2023-05-05 14:30:00,4135.39990234375
2023-05-05 15:30:00,4141.43994140625
2023-05-08 09:30:00,4136.97998046875
2023-05-08 10:30:00,4128.68017578125
2023-05-08 11:30:00,4131.39013671875
2023-05-08 12:30:00,4133.77001953125
2023-05-08 13:30:00,4134.6201171875
2023-05-08 14:30:00,4137.97998046875
2023-05-08 15:30:00,4135.830078125
2023-05-09 09:30:00,4124.25
2023-05-09 10:30:00,4122.89013671875
2023-05-09 11:30:00,4122.31982421875
2023-05-09 12:30:00,4118.58984375
2023-05-09 13:30:00,4123.580078125
2023-05-09 14:30:00,4127.72998046875
2023-05-09 15:30:00,4125.0
2023-05-10 09:30:00,4143.740234375
2023-05-10 10:30:00,4131.080078125
2023-05-10 11:30:00,4129.02001953125
2023-05-10 12:30:00,4123.52978515625
2023-05-10 13:30:00,4102.06005859375
2023-05-10 14:30:00,4119.77978515625
2023-05-10 15:30:00,4141.89013671875
2023-05-11 09:30:00,4132.240234375
2023-05-11 10:30:00,4117.43994140625
2023-05-11 11:30:00,4123.56982421875
2023-05-11 12:30:00,4126.7998046875
2023-05-11 13:30:00,4123.06005859375
2023-05-11 14:30:00,4123.91015625
2023-05-11 15:30:00,4128.7099609375
2023-05-12 09:30:00,4138.5400390625
2023-05-12 10:30:00,4127.9599609375
2023-05-12 11:30:00,4116.85009765625
2023-05-12 12:30:00,4109.02001953125
2023-05-12 13:30:00,4111.0400390625
2023-05-12 14:30:00,4103.27978515625
2023-05-12 15:30:00,4111.64990234375
2023-05-15 09:30:00,4126.64990234375
2023-05-15 10:30:00,4117.5400390625
2023-05-15 11:30:00,4127.56005859375
2023-05-15 12:30:00,4127.0498046875
2023-05-15 13:30:00,4130.22021484375
2023-05-15 14:30:00,4129.93017578125
2023-05-15 15:30:00,4135.0498046875
2023-05-16 09:30:00,4127.9501953125
2023-05-16 10:30:00,4125.39013671875
2023-05-16 11:30:00,4126.5498046875
2023-05-16 12:30:00,4126.2001953125
2023-05-16 13:30:00,4123.0400390625
2023-05-16 14:30:00,4120.33984375
2023-05-16 15:30:00,4124.7001953125
2023-05-17 09:30:00,4122.85009765625
2023-05-17 10:30:00,4123.77978515625
2023-05-17 11:30:00,4127.81005859375
2023-05-17 12:30:00,4135.5
2023-05-17 13:30:00,4158.35986328125
2023-05-17 14:30:00,4158.56982421875
2023-05-17 15:30:00,4153.18017578125
2023-05-18 09:30:00,4157.68017578125
2023-05-18 10:30:00,4174.33984375
2023-05-18 11:30:00,4178.68994140625
2023-05-18 12:30:00,4167.27978515625
2023-05-18 13:30:00,4167.81005859375
2023-05-18 14:30:00,4171.0498046875
2023-05-18 15:30:00,4183.52978515625
2023-05-19 09:30:00,4204.14990234375
2023-05-19 10:30:00,4211.3798828125
2023-05-19 11:30:00,4191.72021484375
2023-05-19 12:30:00,4188.5498046875
2023-05-19 13:30:00,4193.64013671875
2023-05-19 14:30:00,4184.68017578125
2023-05-19 15:30:00,4187.7998046875
2023-05-22 09:30:00,4190.77978515625
